"plant_species","plant_species_code","animal_species","animal_species_code","frequency"
"Clusia_sphaerocarpa","P04","Tangara_xanthocephala","B20",0
"Clusia_sphaerocarpa","P04","Thraupis_cyanocephala","B21",0
"Clusia_sphaerocarpa","P04","Turdus_albicollis","B22",1
"Clusia_trochiformis","P05","Anisognathus_somptuosus","B01",4
"Clusia_trochiformis","P05","Aratinga_mitrata","B02",0
"Clusia_trochiformis","P05","Aulacorhynchus_coeruleicinctis","B03",0
"Clusia_trochiformis","P05","Chiroxiphia_boliviana","B04",28
"Clusia_trochiformis","P05","Chlorospingus_ophthalmicus","B05",4
"Clusia_trochiformis","P05","Diglossa_cyanea","B06",0
"Clusia_trochiformis","P05","Empidonomus_varius","B07",0
"Clusia_trochiformis","P05","Eubucco_versicolor","B08",0
"Clusia_trochiformis","P05","Lipaugus_uropygialis","B09",0
"Clusia_trochiformis","P05","Mionectes_striaticollis","B10",4
"Clusia_trochiformis","P05","Myioborus_miniatus","B11",1
"Clusia_trochiformis","P05","Penelope_montagnii","B12",0
"Clusia_trochiformis","P05","Pheucticus_aureoventris","B13",0
"Clusia_trochiformis","P05","Phyllomyias_sclateri","B14",15
"Clusia_trochiformis","P05","Pipreola_frontalis","B15",0
"Clusia_trochiformis","P05","Pyrrhura_molinae","B16",0
"Clusia_trochiformis","P05","Rupicola_peruvianus","B17",0
"Clusia_trochiformis","P05","Tangara_argyrofenges","B18",1
"Clusia_trochiformis","P05","Tangara_vassorii","B19",0
"Clusia_trochiformis","P05","Tangara_xanthocephala","B20",0
"Clusia_trochiformis","P05","Thraupis_cyanocephala","B21",0
"Clusia_trochiformis","P05","Turdus_albicollis","B22",0
"Coussarea_sp","P06","Anisognathus_somptuosus","B01",2
"Coussarea_sp","P06","Aratinga_mitrata","B02",0
"Coussarea_sp","P06","Aulacorhynchus_coeruleicinctis","B03",1
"Coussarea_sp","P06","Chiroxiphia_boliviana","B04",0
"Coussarea_sp","P06","Chlorospingus_ophthalmicus","B05",0
"Coussarea_sp","P06","Diglossa_cyanea","B06",0
"Coussarea_sp","P06","Empidonomus_varius","B07",0
"Coussarea_sp","P06","Eubucco_versicolor","B08",0
"Coussarea_sp","P06","Lipaugus_uropygialis","B09",0
"Coussarea_sp","P06","Mionectes_striaticollis","B10",0
"Coussarea_sp","P06","Myioborus_miniatus","B11",0
"Coussarea_sp","P06","Penelope_montagnii","B12",3
"Coussarea_sp","P06","Pheucticus_aureoventris","B13",0
"Coussarea_sp","P06","Phyllomyias_sclateri","B14",0
"Coussarea_sp","P06","Pipreola_frontalis","B15",0
"Coussarea_sp","P06","Pyrrhura_molinae","B16",0
"Coussarea_sp","P06","Rupicola_peruvianus","B17",0
"Coussarea_sp","P06","Tangara_argyrofenges","B18",0
"Coussarea_sp","P06","Tangara_vassorii","B19",0
"Coussarea_sp","P06","Tangara_xanthocephala","B20",0
"Coussarea_sp","P06","Thraupis_cyanocephala","B21",0
"Coussarea_sp","P06","Turdus_albicollis","B22",0
"Eugenia_sp","P07","Anisognathus_somptuosus","B01",0
"Eugenia_sp","P07","Aratinga_mitrata","B02",0
"Eugenia_sp","P07","Aulacorhynchus_coeruleicinctis","B03",3
"Eugenia_sp","P07","Chiroxiphia_boliviana","B04",0
"Eugenia_sp","P07","Chlorospingus_ophthalmicus","B05",0
"Eugenia_sp","P07","Diglossa_cyanea","B06",0
"Eugenia_sp","P07","Empidonomus_varius","B07",0
"Eugenia_sp","P07","Eubucco_versicolor","B08",0
"Eugenia_sp","P07","Lipaugus_uropygialis","B09",1
"Eugenia_sp","P07","Mionectes_striaticollis","B10",0
"Eugenia_sp","P07","Myioborus_miniatus","B11",0
"Eugenia_sp","P07","Penelope_montagnii","B12",2
"Eugenia_sp","P07","Pheucticus_aureoventris","B13",0
"Eugenia_sp","P07","Phyllomyias_sclateri","B14",0
"Eugenia_sp","P07","Pipreola_frontalis","B15",0
"Eugenia_sp","P07","Pyrrhura_molinae","B16",0
"Eugenia_sp","P07","Rupicola_peruvianus","B17",0
"Eugenia_sp","P07","Tangara_argyrofenges","B18",0
"Eugenia_sp","P07","Tangara_vassorii","B19",0
"Eugenia_sp","P07","Tangara_xanthocephala","B20",0
"Eugenia_sp","P07","Thraupis_cyanocephala","B21",0
"Eugenia_sp","P07","Turdus_albicollis","B22",0
"Guatteria_terminalis","P08","Anisognathus_somptuosus","B01",0
"Guatteria_terminalis","P08","Aratinga_mitrata","B02",0
"Guatteria_terminalis","P08","Aulacorhynchus_coeruleicinctis","B03",2
"Guatteria_terminalis","P08","Chiroxiphia_boliviana","B04",0
"Guatteria_terminalis","P08","Chlorospingus_ophthalmicus","B05",0
"Guatteria_terminalis","P08","Diglossa_cyanea","B06",0
"Guatteria_terminalis","P08","Empidonomus_varius","B07",0
"Guatteria_terminalis","P08","Eubucco_versicolor","B08",0
"Guatteria_terminalis","P08","Lipaugus_uropygialis","B09",0
"Guatteria_terminalis","P08","Mionectes_striaticollis","B10",0
"Guatteria_terminalis","P08","Myioborus_miniatus","B11",0
"Guatteria_terminalis","P08","Penelope_montagnii","B12",0
"Guatteria_terminalis","P08","Pheucticus_aureoventris","B13",0
"Guatteria_terminalis","P08","Phyllomyias_sclateri","B14",0
"Guatteria_terminalis","P08","Pipreola_frontalis","B15",0
"Guatteria_terminalis","P08","Pyrrhura_molinae","B16",0
"Guatteria_terminalis","P08","Rupicola_peruvianus","B17",0
"Guatteria_terminalis","P08","Tangara_argyrofenges","B18",0
"Guatteria_terminalis","P08","Tangara_vassorii","B19",0
"Guatteria_terminalis","P08","Tangara_xanthocephala","B20",0
"Guatteria_terminalis","P08","Thraupis_cyanocephala","B21",0
"Guatteria_terminalis","P08","Turdus_albicollis","B22",0
"Hedyosmum_angustifolium","P09","Anisognathus_somptuosus","B01",0
"Hedyosmum_angustifolium","P09","Aratinga_mitrata","B02",0
"Hedyosmum_angustifolium","P09","Aulacorhynchus_coeruleicinctis","B03",1
"Hedyosmum_angustifolium","P09","Chiroxiphia_boliviana","B04",0
"Hedyosmum_angustifolium","P09","Chlorospingus_ophthalmicus","B05",0
"Hedyosmum_angustifolium","P09","Diglossa_cyanea","B06",0
"Hedyosmum_angustifolium","P09","Empidonomus_varius","B07",0
"Hedyosmum_angustifolium","P09","Eubucco_versicolor","B08",0
"Hedyosmum_angustifolium","P09","Lipaugus_uropygialis","B09",0
"Hedyosmum_angustifolium","P09","Mionectes_striaticollis","B10",0
"Hedyosmum_angustifolium","P09","Myioborus_miniatus","B11",0
"Hedyosmum_angustifolium","P09","Penelope_montagnii","B12",0
"Hedyosmum_angustifolium","P09","Pheucticus_aureoventris","B13",0
"Hedyosmum_angustifolium","P09","Phyllomyias_sclateri","B14",0
"Hedyosmum_angustifolium","P09","Pipreola_frontalis","B15",0
"Hedyosmum_angustifolium","P09","Pyrrhura_molinae","B16",0
"Hedyosmum_angustifolium","P09","Rupicola_peruvianus","B17",0
"Hedyosmum_angustifolium","P09","Tangara_argyrofenges","B18",0
"Hedyosmum_angustifolium","P09","Tangara_vassorii","B19",0
"Hedyosmum_angustifolium","P09","Tangara_xanthocephala","B20",0
"Hedyosmum_angustifolium","P09","Thraupis_cyanocephala","B21",0
"Hedyosmum_angustifolium","P09","Turdus_albicollis","B22",0
"Hesperomeles_ferruginea","P10","Anisognathus_somptuosus","B01",1
"Hesperomeles_ferruginea","P10","Aratinga_mitrata","B02",0
"Hesperomeles_ferruginea","P10","Aulacorhynchus_coeruleicinctis","B03",0
"Hesperomeles_ferruginea","P10","Chiroxiphia_boliviana","B04",0
"Hesperomeles_ferruginea","P10","Chlorospingus_ophthalmicus","B05",0
"Hesperomeles_ferruginea","P10","Diglossa_cyanea","B06",0
"Hesperomeles_ferruginea","P10","Empidonomus_varius","B07",0
"Hesperomeles_ferruginea","P10","Eubucco_versicolor","B08",0
"Hesperomeles_ferruginea","P10","Lipaugus_uropygialis","B09",0
"Hesperomeles_ferruginea","P10","Mionectes_striaticollis","B10",0
"Hesperomeles_ferruginea","P10","Myioborus_miniatus","B11",0
"Hesperomeles_ferruginea","P10","Penelope_montagnii","B12",0
"Hesperomeles_ferruginea","P10","Pheucticus_aureoventris","B13",0
"Hesperomeles_ferruginea","P10","Phyllomyias_sclateri","B14",0
"Hesperomeles_ferruginea","P10","Pipreola_frontalis","B15",0
"Hesperomeles_ferruginea","P10","Pyrrhura_molinae","B16",0
"Hesperomeles_ferruginea","P10","Rupicola_peruvianus","B17",0
"Hesperomeles_ferruginea","P10","Tangara_argyrofenges","B18",0
"Hesperomeles_ferruginea","P10","Tangara_vassorii","B19",0
"Hesperomeles_ferruginea","P10","Tangara_xanthocephala","B20",0
"Hesperomeles_ferruginea","P10","Thraupis_cyanocephala","B21",0
"Hesperomeles_ferruginea","P10","Turdus_albicollis","B22",0
"Hieronyma_alchorneoides","P11","Anisognathus_somptuosus","B01",1
"Hieronyma_alchorneoides","P11","Aratinga_mitrata","B02",0
"Hieronyma_alchorneoides","P11","Aulacorhynchus_coeruleicinctis","B03",0
"Hieronyma_alchorneoides","P11","Chiroxiphia_boliviana","B04",0
"Hieronyma_alchorneoides","P11","Chlorospingus_ophthalmicus","B05",0
"Hieronyma_alchorneoides","P11","Diglossa_cyanea","B06",0
"Hieronyma_alchorneoides","P11","Empidonomus_varius","B07",0
"Hieronyma_alchorneoides","P11","Eubucco_versicolor","B08",0
"Hieronyma_alchorneoides","P11","Lipaugus_uropygialis","B09",0
"Hieronyma_alchorneoides","P11","Mionectes_striaticollis","B10",0
"Hieronyma_alchorneoides","P11","Myioborus_miniatus","B11",0
"Hieronyma_alchorneoides","P11","Penelope_montagnii","B12",0
"Hieronyma_alchorneoides","P11","Pheucticus_aureoventris","B13",0
"Hieronyma_alchorneoides","P11","Phyllomyias_sclateri","B14",0
"Hieronyma_alchorneoides","P11","Pipreola_frontalis","B15",0
"Hieronyma_alchorneoides","P11","Pyrrhura_molinae","B16",0
"Hieronyma_alchorneoides","P11","Rupicola_peruvianus","B17",0
"Hieronyma_alchorneoides","P11","Tangara_argyrofenges","B18",0
"Hieronyma_alchorneoides","P11","Tangara_vassorii","B19",0
"Hieronyma_alchorneoides","P11","Tangara_xanthocephala","B20",0
"Hieronyma_alchorneoides","P11","Thraupis_cyanocephala","B21",0
"Hieronyma_alchorneoides","P11","Turdus_albicollis","B22",0
"Hieronyma_moritziana","P12","Anisognathus_somptuosus","B01",0
"Hieronyma_moritziana","P12","Aratinga_mitrata","B02",0
"Hieronyma_moritziana","P12","Aulacorhynchus_coeruleicinctis","B03",2
"Hieronyma_moritziana","P12","Chiroxiphia_boliviana","B04",0
"Hieronyma_moritziana","P12","Chlorospingus_ophthalmicus","B05",0
"Hieronyma_moritziana","P12","Diglossa_cyanea","B06",0
"Hieronyma_moritziana","P12","Empidonomus_varius","B07",0
"Hieronyma_moritziana","P12","Eubucco_versicolor","B08",0
"Hieronyma_moritziana","P12","Lipaugus_uropygialis","B09",0
"Hieronyma_moritziana","P12","Mionectes_striaticollis","B10",0
"Hieronyma_moritziana","P12","Myioborus_miniatus","B11",0
"Hieronyma_moritziana","P12","Penelope_montagnii","B12",1
"Hieronyma_moritziana","P12","Pheucticus_aureoventris","B13",0
"Hieronyma_moritziana","P12","Phyllomyias_sclateri","B14",0
"Hieronyma_moritziana","P12","Pipreola_frontalis","B15",0
"Hieronyma_moritziana","P12","Pyrrhura_molinae","B16",0
"Hieronyma_moritziana","P12","Rupicola_peruvianus","B17",0
"Hieronyma_moritziana","P12","Tangara_argyrofenges","B18",0
"Hieronyma_moritziana","P12","Tangara_vassorii","B19",0
"Hieronyma_moritziana","P12","Tangara_xanthocephala","B20",0
"Hieronyma_moritziana","P12","Thraupis_cyanocephala","B21",0
"Hieronyma_moritziana","P12","Turdus_albicollis","B22",0
"Miconia_cordata","P13","Anisognathus_somptuosus","B01",14
"Miconia_cordata","P13","Aratinga_mitrata","B02",0
"Miconia_cordata","P13","Aulacorhynchus_coeruleicinctis","B03",0
"Miconia_cordata","P13","Chiroxiphia_boliviana","B04",9
"Miconia_cordata","P13","Chlorospingus_ophthalmicus","B05",4
"Miconia_cordata","P13","Diglossa_cyanea","B06",0
"Miconia_cordata","P13","Empidonomus_varius","B07",0
"Miconia_cordata","P13","Eubucco_versicolor","B08",0
"Miconia_cordata","P13","Lipaugus_uropygialis","B09",0
"Miconia_cordata","P13","Mionectes_striaticollis","B10",0
"Miconia_cordata","P13","Myioborus_miniatus","B11",0
"Miconia_cordata","P13","Penelope_montagnii","B12",1
"Miconia_cordata","P13","Pheucticus_aureoventris","B13",0
"Miconia_cordata","P13","Phyllomyias_sclateri","B14",0
"Miconia_cordata","P13","Pipreola_frontalis","B15",0
"Miconia_cordata","P13","Pyrrhura_molinae","B16",6
"Miconia_cordata","P13","Rupicola_peruvianus","B17",0
"Miconia_cordata","P13","Tangara_argyrofenges","B18",0
"Miconia_cordata","P13","Tangara_vassorii","B19",19
"Miconia_cordata","P13","Tangara_xanthocephala","B20",0
"Miconia_cordata","P13","Thraupis_cyanocephala","B21",1
"Miconia_cordata","P13","Turdus_albicollis","B22",0
"Myrsine_coriacea","P14","Anisognathus_somptuosus","B01",0
"Myrsine_coriacea","P14","Aratinga_mitrata","B02",0
"Myrsine_coriacea","P14","Aulacorhynchus_coeruleicinctis","B03",1
"Myrsine_coriacea","P14","Chiroxiphia_boliviana","B04",0
"Myrsine_coriacea","P14","Chlorospingus_ophthalmicus","B05",0
"Myrsine_coriacea","P14","Diglossa_cyanea","B06",0
"Myrsine_coriacea","P14","Empidonomus_varius","B07",0
"Myrsine_coriacea","P14","Eubucco_versicolor","B08",0
"Myrsine_coriacea","P14","Lipaugus_uropygialis","B09",0
"Myrsine_coriacea","P14","Mionectes_striaticollis","B10",0
"Myrsine_coriacea","P14","Myioborus_miniatus","B11",0
"Myrsine_coriacea","P14","Penelope_montagnii","B12",0
"Myrsine_coriacea","P14","Pheucticus_aureoventris","B13",0
"Myrsine_coriacea","P14","Phyllomyias_sclateri","B14",0
"Myrsine_coriacea","P14","Pipreola_frontalis","B15",0
"Myrsine_coriacea","P14","Pyrrhura_molinae","B16",0
"Myrsine_coriacea","P14","Rupicola_peruvianus","B17",0
"Myrsine_coriacea","P14","Tangara_argyrofenges","B18",0
"Myrsine_coriacea","P14","Tangara_vassorii","B19",0
"Myrsine_coriacea","P14","Tangara_xanthocephala","B20",0
"Myrsine_coriacea","P14","Thraupis_cyanocephala","B21",0
"Myrsine_coriacea","P14","Turdus_albicollis","B22",0
"Psychotria_carthagenensis","P15","Anisognathus_somptuosus","B01",0
"Psychotria_carthagenensis","P15","Aratinga_mitrata","B02",0
"Psychotria_carthagenensis","P15","Aulacorhynchus_coeruleicinctis","B03",0
"Psychotria_carthagenensis","P15","Chiroxiphia_boliviana","B04",5
"Psychotria_carthagenensis","P15","Chlorospingus_ophthalmicus","B05",0
"Psychotria_carthagenensis","P15","Diglossa_cyanea","B06",0
"Psychotria_carthagenensis","P15","Empidonomus_varius","B07",0
"Psychotria_carthagenensis","P15","Eubucco_versicolor","B08",0
"Psychotria_carthagenensis","P15","Lipaugus_uropygialis","B09",0
"Psychotria_carthagenensis","P15","Mionectes_striaticollis","B10",0
"Psychotria_carthagenensis","P15","Myioborus_miniatus","B11",0
"Psychotria_carthagenensis","P15","Penelope_montagnii","B12",0
"Psychotria_carthagenensis","P15","Pheucticus_aureoventris","B13",0
"Psychotria_carthagenensis","P15","Phyllomyias_sclateri","B14",0
"Psychotria_carthagenensis","P15","Pipreola_frontalis","B15",0
"Psychotria_carthagenensis","P15","Pyrrhura_molinae","B16",0
"Psychotria_carthagenensis","P15","Rupicola_peruvianus","B17",0
"Psychotria_carthagenensis","P15","Tangara_argyrofenges","B18",0
"Psychotria_carthagenensis","P15","Tangara_vassorii","B19",0
"Psychotria_carthagenensis","P15","Tangara_xanthocephala","B20",0
"Psychotria_carthagenensis","P15","Thraupis_cyanocephala","B21",0
"Psychotria_carthagenensis","P15","Turdus_albicollis","B22",0
"Sapium_sp","P16","Anisognathus_somptuosus","B01",0
"Sapium_sp","P16","Aratinga_mitrata","B02",0
"Sapium_sp","P16","Aulacorhynchus_coeruleicinctis","B03",1
"Sapium_sp","P16","Chiroxiphia_boliviana","B04",0
"Sapium_sp","P16","Chlorospingus_ophthalmicus","B05",0
"Sapium_sp","P16","Diglossa_cyanea","B06",0
"Sapium_sp","P16","Empidonomus_varius","B07",0
"Sapium_sp","P16","Eubucco_versicolor","B08",1
"Sapium_sp","P16","Lipaugus_uropygialis","B09",0
"Sapium_sp","P16","Mionectes_striaticollis","B10",0
"Sapium_sp","P16","Myioborus_miniatus","B11",0
"Sapium_sp","P16","Penelope_montagnii","B12",0
"Sapium_sp","P16","Pheucticus_aureoventris","B13",2
"Sapium_sp","P16","Phyllomyias_sclateri","B14",0
"Sapium_sp","P16","Pipreola_frontalis","B15",0
"Sapium_sp","P16","Pyrrhura_molinae","B16",47
"Sapium_sp","P16","Rupicola_peruvianus","B17",0
"Sapium_sp","P16","Tangara_argyrofenges","B18",0
"Sapium_sp","P16","Tangara_vassorii","B19",0
"Sapium_sp","P16","Tangara_xanthocephala","B20",0
"Sapium_sp","P16","Thraupis_cyanocephala","B21",0
"Sapium_sp","P16","Turdus_albicollis","B22",0
"Symplocos_arechea","P17","Anisognathus_somptuosus","B01",0
"Symplocos_arechea","P17","Aratinga_mitrata","B02",10
"Symplocos_arechea","P17","Aulacorhynchus_coeruleicinctis","B03",0
"Symplocos_arechea","P17","Chiroxiphia_boliviana","B04",0
"Symplocos_arechea","P17","Chlorospingus_ophthalmicus","B05",0
"Symplocos_arechea","P17","Diglossa_cyanea","B06",0
"Symplocos_arechea","P17","Empidonomus_varius","B07",0
"Symplocos_arechea","P17","Eubucco_versicolor","B08",0
"Symplocos_arechea","P17","Lipaugus_uropygialis","B09",0
"Symplocos_arechea","P17","Mionectes_striaticollis","B10",0
"Symplocos_arechea","P17","Myioborus_miniatus","B11",0
"Symplocos_arechea","P17","Penelope_montagnii","B12",1
"Symplocos_arechea","P17","Pheucticus_aureoventris","B13",0
"Symplocos_arechea","P17","Phyllomyias_sclateri","B14",0
"Symplocos_arechea","P17","Pipreola_frontalis","B15",2
"Symplocos_arechea","P17","Pyrrhura_molinae","B16",0
"Symplocos_arechea","P17","Rupicola_peruvianus","B17",1
"Symplocos_arechea","P17","Tangara_argyrofenges","B18",0
"Symplocos_arechea","P17","Tangara_vassorii","B19",0
"Symplocos_arechea","P17","Tangara_xanthocephala","B20",0
"Symplocos_arechea","P17","Thraupis_cyanocephala","B21",0
"Symplocos_arechea","P17","Turdus_albicollis","B22",0
"Symplocos_colorata","P18","Anisognathus_somptuosus","B01",0
"Symplocos_colorata","P18","Aratinga_mitrata","B02",0
"Symplocos_colorata","P18","Aulacorhynchus_coeruleicinctis","B03",1
"Symplocos_colorata","P18","Chiroxiphia_boliviana","B04",0
"Symplocos_colorata","P18","Chlorospingus_ophthalmicus","B05",0
"Symplocos_colorata","P18","Diglossa_cyanea","B06",0
"Symplocos_colorata","P18","Empidonomus_varius","B07",0
"Symplocos_colorata","P18","Eubucco_versicolor","B08",0
"Symplocos_colorata","P18","Lipaugus_uropygialis","B09",0
"Symplocos_colorata","P18","Mionectes_striaticollis","B10",0
"Symplocos_colorata","P18","Myioborus_miniatus","B11",0
"Symplocos_colorata","P18","Penelope_montagnii","B12",0
"Symplocos_colorata","P18","Pheucticus_aureoventris","B13",0
"Symplocos_colorata","P18","Phyllomyias_sclateri","B14",0
"Symplocos_colorata","P18","Pipreola_frontalis","B15",0
"Symplocos_colorata","P18","Pyrrhura_molinae","B16",0
"Symplocos_colorata","P18","Rupicola_peruvianus","B17",0
"Symplocos_colorata","P18","Tangara_argyrofenges","B18",0
"Symplocos_colorata","P18","Tangara_vassorii","B19",0
"Symplocos_colorata","P18","Tangara_xanthocephala","B20",0
"Symplocos_colorata","P18","Thraupis_cyanocephala","B21",0
"Symplocos_colorata","P18","Turdus_albicollis","B22",0
